,year,month,date_of_month,day_of_week,births
1929,1999,4,14,3,11669
1930,1999,4,15,4,11818
1931,1999,4,16,5,11546
1932,1999,4,17,6,8633
1933,1999,4,18,7,7394
1934,1999,4,19,1,10767
1935,1999,4,20,2,12067
1936,1999,4,21,3,11636
1937,1999,4,22,4,11763
1938,1999,4,23,5,11533
1939,1999,4,24,6,8301
1940,1999,4,25,7,7370
1941,1999,4,26,1,10806
1942,1999,4,27,2,12013
1943,1999,4,28,3,11915
1944,1999,4,29,4,11743
1945,1999,4,30,5,11417
1946,1999,5,1,6,8522
1947,1999,5,2,7,7537
1948,1999,5,3,1,10972
1949,1999,5,4,2,12455
1950,1999,5,5,3,12278
1951,1999,5,6,4,12267
1952,1999,5,7,5,11857
1953,1999,5,8,6,8314
1954,1999,5,9,7,7630
1955,1999,5,10,1,11158
1956,1999,5,11,2,12316
1957,1999,5,12,3,12111
1958,1999,5,13,4,11801
1959,1999,5,14,5,11874
1960,1999,5,15,6,8492
1961,1999,5,16,7,7600
1962,1999,5,17,1,11106
1963,1999,5,18,2,12438
1964,1999,5,19,3,11758
1965,1999,5,20,4,11944
1966,1999,5,21,5,11895
1967,1999,5,22,6,8558
1968,1999,5,23,7,7700
1969,1999,5,24,1,11340
1970,1999,5,25,2,12833
1971,1999,5,26,3,12346
1972,1999,5,27,4,12640
1973,1999,5,28,5,12405
1974,1999,5,29,6,8875
1975,1999,5,30,7,7661
1976,1999,5,31,1,7843
1977,1999,6,1,2,11583
1978,1999,6,2,3,12961
1979,1999,6,3,4,12796
1980,1999,6,4,5,12340
1981,1999,6,5,6,8814
1982,1999,6,6,7,7691
1983,1999,6,7,1,11105
1984,1999,6,8,2,12338
1985,1999,6,9,3,12010
1986,1999,6,10,4,12259
1987,1999,6,11,5,12028
1988,1999,6,12,6,8654
1989,1999,6,13,7,7648
1990,1999,6,14,1,11145
1991,1999,6,15,2,12525
1992,1999,6,16,3,12089
1993,1999,6,17,4,12069
1994,1999,6,18,5,11861
1995,1999,6,19,6,8621
1996,1999,6,20,7,7675
1997,1999,6,21,1,11492
1998,1999,6,22,2,12527
1999,1999,6,23,3,12130
2000,1999,6,24,4,12343
2001,1999,6,25,5,11768
2002,1999,6,26,6,8922
2003,1999,6,27,7,7968
2004,1999,6,28,1,11506
2005,1999,6,29,2,12853
2006,1999,6,30,3,12480
2007,1999,7,1,4,12828
2008,1999,7,2,5,12525
2009,1999,7,3,6,8764
2010,1999,7,4,7,7973
2011,1999,7,5,1,8413
2012,1999,7,6,2,11799
2013,1999,7,7,3,13343
2014,1999,7,8,4,13245
2015,1999,7,9,5,12566
2016,1999,7,10,6,9196
2017,1999,7,11,7,7882
2018,1999,7,12,1,11489
2019,1999,7,13,2,12646
2020,1999,7,14,3,12631
2021,1999,7,15,4,12795
2022,1999,7,16,5,12582
2023,1999,7,17,6,9034
2024,1999,7,18,7,8025
2025,1999,7,19,1,11556
2026,1999,7,20,2,12849
2027,1999,7,21,3,12685
2028,1999,7,22,4,12945
2029,1999,7,23,5,12674
2030,1999,7,24,6,9258
2031,1999,7,25,7,8182
2032,1999,7,26,1,11687
2033,1999,7,27,2,12903
2034,1999,7,28,3,12803
2035,1999,7,29,4,12840
2036,1999,7,30,5,12537
2037,1999,7,31,6,9157
2038,1999,8,1,7,8167
2039,1999,8,2,1,11663
2040,1999,8,3,2,12660
2041,1999,8,4,3,12564
2042,1999,8,5,4,12587
2043,1999,8,6,5,12448
2044,1999,8,7,6,9070
2045,1999,8,8,7,8074
2046,1999,8,9,1,11408
2047,1999,8,10,2,13035
2048,1999,8,11,3,12572
2049,1999,8,12,4,13103
2050,1999,8,13,5,11924
2051,1999,8,14,6,9143
2052,1999,8,15,7,8190
2053,1999,8,16,1,11753
2054,1999,8,17,2,13201
2055,1999,8,18,3,12833
2056,1999,8,19,4,12783
2057,1999,8,20,5,12764
2058,1999,8,21,6,9114
2059,1999,8,22,7,7964
2060,1999,8,23,1,11673
2061,1999,8,24,2,13035
2062,1999,8,25,3,12595
2063,1999,8,26,4,12628
2064,1999,8,27,5,12570
2065,1999,8,28,6,9387
2066,1999,8,29,7,8203
2067,1999,8,30,1,11568
2068,1999,8,31,2,12692
2069,1999,9,1,3,12572
2070,1999,9,2,4,12896
2071,1999,9,3,5,12914
2072,1999,9,4,6,8953
2073,1999,9,5,7,8203
2074,1999,9,6,1,8249
2075,1999,9,7,2,11969
2076,1999,9,8,3,13437
2077,1999,9,9,4,14540
2078,1999,9,10,5,13181
2079,1999,9,11,6,9634
2080,1999,9,12,7,8463
2081,1999,9,13,1,11481
2082,1999,9,14,2,12770
2083,1999,9,15,3,12880
2084,1999,9,16,4,12843
2085,1999,9,17,5,13142
2086,1999,9,18,6,9599
2087,1999,9,19,7,8559
2088,1999,9,20,1,11961
2089,1999,9,21,2,13384
2090,1999,9,22,3,12994
2091,1999,9,23,4,13149
2092,1999,9,24,5,13009
2093,1999,9,25,6,9568
2094,1999,9,26,7,8290
2095,1999,9,27,1,12103
2096,1999,9,28,2,13358
2097,1999,9,29,3,12785
2098,1999,9,30,4,12523
2099,1999,10,1,5,12544
2100,1999,10,2,6,9099
2101,1999,10,3,7,7888
2102,1999,10,4,1,11506
2103,1999,10,5,2,12871
2104,1999,10,6,3,12534
2105,1999,10,7,4,12306
2106,1999,10,8,5,12341
2107,1999,10,9,6,8804
2108,1999,10,10,7,7835
2109,1999,10,11,1,11203
2110,1999,10,12,2,12442
2111,1999,10,13,3,12041
2112,1999,10,14,4,12115
2113,1999,10,15,5,12187
2114,1999,10,16,6,8594
2115,1999,10,17,7,7562
2116,1999,10,18,1,11021
2117,1999,10,19,2,12354
2118,1999,10,20,3,11830
2119,1999,10,21,4,11960
2120,1999,10,22,5,11912
2121,1999,10,23,6,8404
2122,1999,10,24,7,7465
2123,1999,10,25,1,11077
2124,1999,10,26,2,12221
2125,1999,10,27,3,11654
2126,1999,10,28,4,11693
2127,1999,10,29,5,11534
2128,1999,10,30,6,8488
2129,1999,10,31,7,7495
2130,1999,11,1,1,10839
2131,1999,11,2,2,12098
2132,1999,11,3,3,11803
2133,1999,11,4,4,11806
2134,1999,11,5,5,11868
2135,1999,11,6,6,8533
2136,1999,11,7,7,7481
2137,1999,11,8,1,11049
2138,1999,11,9,2,12092
2139,1999,11,10,3,11632
2140,1999,11,11,4,11802
2141,1999,11,12,5,11556
2142,1999,11,13,6,8349
2143,1999,11,14,7,7526
2144,1999,11,15,1,10928
2145,1999,11,16,2,12263
2146,1999,11,17,3,11665
2147,1999,11,18,4,11908
2148,1999,11,19,5,12128
2149,1999,11,20,6,8630
2150,1999,11,21,7,7514
2151,1999,11,22,1,12104
2152,1999,11,23,2,12804
2153,1999,11,24,3,11409
2154,1999,11,25,4,7529
2155,1999,11,26,5,8892
2156,1999,11,27,6,8024
2157,1999,11,28,7,7418
2158,1999,11,29,1,11095
2159,1999,11,30,2,12544
2160,1999,12,1,3,12282
2161,1999,12,2,4,11976
2162,1999,12,3,5,11591
2163,1999,12,4,6,8333
2164,1999,12,5,7,7503
2165,1999,12,6,1,10956
2166,1999,12,7,2,12329
2167,1999,12,8,3,11849
2168,1999,12,9,4,11728
2169,1999,12,10,5,11459
2170,1999,12,11,6,8442
2171,1999,12,12,7,7528
2172,1999,12,13,1,10830
2173,1999,12,14,2,12667
2174,1999,12,15,3,12623
2175,1999,12,16,4,12441
2176,1999,12,17,5,12453
2177,1999,12,18,6,8979
2178,1999,12,19,7,7732
2179,1999,12,20,1,12497
2180,1999,12,21,2,13508
2181,1999,12,22,3,12166
2182,1999,12,23,4,10591
2183,1999,12,24,5,8046
2184,1999,12,25,6,6674
2185,1999,12,26,7,7432
2186,1999,12,27,1,11579
2187,1999,12,28,2,13158
2188,1999,12,29,3,12629
2189,1999,12,30,4,11935
2190,1999,12,31,5,9335
2191,2000,1,1,6,8843
2192,2000,1,2,7,7816
2193,2000,1,3,1,11123
2194,2000,1,4,2,12703
2195,2000,1,5,3,12240
2196,2000,1,6,4,12260
2197,2000,1,7,5,12280
2198,2000,1,8,6,8750
2199,2000,1,9,7,7736
2200,2000,1,10,1,11418
2201,2000,1,11,2,12323
2202,2000,1,12,3,12057
2203,2000,1,13,4,11556
2204,2000,1,14,5,11924
2205,2000,1,15,6,8365
2206,2000,1,16,7,7499
2207,2000,1,17,1,10601
2208,2000,1,18,2,12086
2209,2000,1,19,3,12083
2210,2000,1,20,4,12188
2211,2000,1,21,5,11667
2212,2000,1,22,6,8633
2213,2000,1,23,7,7712
2214,2000,1,24,1,11184
2215,2000,1,25,2,12253
2216,2000,1,26,3,11879
2217,2000,1,27,4,12136
2218,2000,1,28,5,11673
2219,2000,1,29,6,8635
2220,2000,1,30,7,7603
2221,2000,1,31,1,10882
2222,2000,2,1,2,12359
2223,2000,2,2,3,12082
2224,2000,2,3,4,11806
2225,2000,2,4,5,11828
2226,2000,2,5,6,8474
2227,2000,2,6,7,7730
2228,2000,2,7,1,11375
2229,2000,2,8,2,12591
2230,2000,2,9,3,12024
2231,2000,2,10,4,12339
2232,2000,2,11,5,12182
2233,2000,2,12,6,8674
2234,2000,2,13,7,7801
2235,2000,2,14,1,11920
2236,2000,2,15,2,12711
2237,2000,2,16,3,12256
2238,2000,2,17,4,12274
2239,2000,2,18,5,12162
2240,2000,2,19,6,8693
2241,2000,2,20,7,7763
2242,2000,2,21,1,10406
2243,2000,2,22,2,12401
2244,2000,2,23,3,11972
2245,2000,2,24,4,12160
2246,2000,2,25,5,11971
2247,2000,2,26,6,8847
2248,2000,2,27,7,7716
2249,2000,2,28,1,11215
2250,2000,2,29,2,11645
2251,2000,3,1,3,12407
2252,2000,3,2,4,12261
2253,2000,3,3,5,12120
2254,2000,3,4,6,8861
2255,2000,3,5,7,7599
2256,2000,3,6,1,11122
2257,2000,3,7,2,12133
2258,2000,3,8,3,12061
2259,2000,3,9,4,12303
2260,2000,3,10,5,11898
2261,2000,3,11,6,8657
2262,2000,3,12,7,7762
2263,2000,3,13,1,10946
2264,2000,3,14,2,12523
2265,2000,3,15,3,12114
2266,2000,3,16,4,12154
2267,2000,3,17,5,12147
2268,2000,3,18,6,8502
2269,2000,3,19,7,7623
2270,2000,3,20,1,11281
2271,2000,3,21,2,12370
2272,2000,3,22,3,12047
2273,2000,3,23,4,12168
2274,2000,3,24,5,12104
2275,2000,3,25,6,8975
2276,2000,3,26,7,7675
2277,2000,3,27,1,11051
2278,2000,3,28,2,12394
2279,2000,3,29,3,11806
2280,2000,3,30,4,11851
2281,2000,3,31,5,11638
2282,2000,4,1,6,8238
2283,2000,4,2,7,7419
2284,2000,4,3,1,11178
2285,2000,4,4,2,12523
2286,2000,4,5,3,11946
2287,2000,4,6,4,11929
2288,2000,4,7,5,12004
2289,2000,4,8,6,8583
2290,2000,4,9,7,7628
2291,2000,4,10,1,11108
2292,2000,4,11,2,12567
2293,2000,4,12,3,12241
2294,2000,4,13,4,11677
2295,2000,4,14,5,11829
2296,2000,4,15,6,8718
2297,2000,4,16,7,7725
2298,2000,4,17,1,11115
2299,2000,4,18,2,12525
2300,2000,4,19,3,12251
2301,2000,4,20,4,12055
2302,2000,4,21,5,11080
2303,2000,4,22,6,8233
2304,2000,4,23,7,7375
2305,2000,4,24,1,11109
2306,2000,4,25,2,12237
2307,2000,4,26,3,11994
2308,2000,4,27,4,12013
2309,2000,4,28,5,11785
2310,2000,4,29,6,8580
2311,2000,4,30,7,7515
2312,2000,5,1,1,11399
2313,2000,5,2,2,12692
2314,2000,5,3,3,12017
2315,2000,5,4,4,12212
2316,2000,5,5,5,12252
2317,2000,5,6,6,8689
2318,2000,5,7,7,7675
2319,2000,5,8,1,11384
2320,2000,5,9,2,12470
2321,2000,5,10,3,12342
2322,2000,5,11,4,12185
2323,2000,5,12,5,11928
2324,2000,5,13,6,8569
2325,2000,5,14,7,7495
2326,2000,5,15,1,11316
2327,2000,5,16,2,12581
2328,2000,5,17,3,12487
2329,2000,5,18,4,12336
2330,2000,5,19,5,11961
2331,2000,5,20,6,8476
2332,2000,5,21,7,7741
2333,2000,5,22,1,11365
2334,2000,5,23,2,12806
2335,2000,5,24,3,12427
2336,2000,5,25,4,12752
2337,2000,5,26,5,12503
2338,2000,5,27,6,8866
2339,2000,5,28,7,7758
2340,2000,5,29,1,8099
2341,2000,5,30,2,11699
2342,2000,5,31,3,12725
2343,2000,6,1,4,13114
2344,2000,6,2,5,12428
2345,2000,6,3,6,8776
2346,2000,6,4,7,7860
2347,2000,6,5,1,11458
2348,2000,6,6,2,12434
2349,2000,6,7,3,12217
2350,2000,6,8,4,12508
2351,2000,6,9,5,12275
2352,2000,6,10,6,8956
2353,2000,6,11,7,7961
2354,2000,6,12,1,11580
2355,2000,6,13,2,12416
2356,2000,6,14,3,12599
2357,2000,6,15,4,12528
2358,2000,6,16,5,12524
2359,2000,6,17,6,8981
2360,2000,6,18,7,8024
2361,2000,6,19,1,11425
2362,2000,6,20,2,12764
2363,2000,6,21,3,12497
2364,2000,6,22,4,12561
2365,2000,6,23,5,12364
2366,2000,6,24,6,8952
2367,2000,6,25,7,8057
2368,2000,6,26,1,11914
2369,2000,6,27,2,13103
2370,2000,6,28,3,12776
2371,2000,6,29,4,13184
2372,2000,6,30,5,12970
2373,2000,7,1,6,9215
2374,2000,7,2,7,7933
2375,2000,7,3,1,11080
2376,2000,7,4,2,9394
2377,2000,7,5,3,12078
2378,2000,7,6,4,13558
2379,2000,7,7,5,13372
2380,2000,7,8,6,9479
2381,2000,7,9,7,8435
2382,2000,7,10,1,12161
2383,2000,7,11,2,13267
2384,2000,7,12,3,12543
2385,2000,7,13,4,12684
2386,2000,7,14,5,12941
2387,2000,7,15,6,9392
2388,2000,7,16,7,8313
2389,2000,7,17,1,11876
2390,2000,7,18,2,13354
2391,2000,7,19,3,12718
2392,2000,7,20,4,12855
2393,2000,7,21,5,12767
2394,2000,7,22,6,9269
2395,2000,7,23,7,8011
2396,2000,7,24,1,11916
2397,2000,7,25,2,12943
2398,2000,7,26,3,12700
2399,2000,7,27,4,12849
2400,2000,7,28,5,12654
2401,2000,7,29,6,9303
2402,2000,7,30,7,8289
2403,2000,7,31,1,11626
2404,2000,8,1,2,13081
2405,2000,8,2,3,12489
2406,2000,8,3,4,12834
2407,2000,8,4,5,12681
2408,2000,8,5,6,9236
2409,2000,8,6,7,8201
2410,2000,8,7,1,11628
2411,2000,8,8,2,13334
2412,2000,8,9,3,12926
2413,2000,8,10,4,12694
2414,2000,8,11,5,12478
2415,2000,8,12,6,9072
2416,2000,8,13,7,8174
2417,2000,8,14,1,11638
2418,2000,8,15,2,13067
2419,2000,8,16,3,12876
2420,2000,8,17,4,12828
2421,2000,8,18,5,12839
2422,2000,8,19,6,9102
2423,2000,8,20,7,8122
2424,2000,8,21,1,11711
2425,2000,8,22,2,13172
2426,2000,8,23,3,12685
2427,2000,8,24,4,12737
2428,2000,8,25,5,12623
2429,2000,8,26,6,9193
2430,2000,8,27,7,8086
2431,2000,8,28,1,11794
2432,2000,8,29,2,12922
2433,2000,8,30,3,12805
2434,2000,8,31,4,13052
2435,2000,9,1,5,12826
2436,2000,9,2,6,9066
2437,2000,9,3,7,8080
2438,2000,9,4,1,8412
2439,2000,9,5,2,11871
2440,2000,9,6,3,13577
2441,2000,9,7,4,13194
2442,2000,9,8,5,13166
2443,2000,9,9,6,9617
2444,2000,9,10,7,8354
2445,2000,9,11,1,12091
2446,2000,9,12,2,13263
2447,2000,9,13,3,12965
2448,2000,9,14,4,13432
2449,2000,9,15,5,13245
2450,2000,9,16,6,9580
2451,2000,9,17,7,8512
2452,2000,9,18,1,12244
2453,2000,9,19,2,13533
2454,2000,9,20,3,13384
2455,2000,9,21,4,13050
2456,2000,9,22,5,12893
2457,2000,9,23,6,9304
2458,2000,9,24,7,8392
2459,2000,9,25,1,12150
2460,2000,9,26,2,13210
2461,2000,9,27,3,13137
2462,2000,9,28,4,13202
2463,2000,9,29,5,12724
2464,2000,9,30,6,9135
2465,2000,10,1,7,8279
2466,2000,10,2,1,11905
2467,2000,10,3,2,12969
2468,2000,10,4,3,12841
2469,2000,10,5,4,12943
2470,2000,10,6,5,12491
2471,2000,10,7,6,8925
2472,2000,10,8,7,7956
2473,2000,10,9,1,11022
2474,2000,10,10,2,12750
2475,2000,10,11,3,12564
2476,2000,10,12,4,12756
2477,2000,10,13,5,11468
2478,2000,10,14,6,8985
2479,2000,10,15,7,7972
2480,2000,10,16,1,11702
2481,2000,10,17,2,12805
2482,2000,10,18,3,12470
2483,2000,10,19,4,12195
2484,2000,10,20,5,12146
2485,2000,10,21,6,8765
2486,2000,10,22,7,7772
2487,2000,10,23,1,11526
2488,2000,10,24,2,12685
2489,2000,10,25,3,12463
2490,2000,10,26,4,12475
2491,2000,10,27,5,12051
2492,2000,10,28,6,8790
2493,2000,10,29,7,7954
2494,2000,10,30,1,11227
2495,2000,10,31,2,11069
2496,2000,11,1,3,12579
2497,2000,11,2,4,12734
2498,2000,11,3,5,12329
2499,2000,11,4,6,8853
2500,2000,11,5,7,7890
2501,2000,11,6,1,11520
2502,2000,11,7,2,12592
2503,2000,11,8,3,12506
2504,2000,11,9,4,12502
2505,2000,11,10,5,12300
2506,2000,11,11,6,9052
2507,2000,11,12,7,7874
2508,2000,11,13,1,11129
2509,2000,11,14,2,12776
2510,2000,11,15,3,12623
2511,2000,11,16,4,12706
2512,2000,11,17,5,12606
2513,2000,11,18,6,8906
2514,2000,11,19,7,7872
2515,2000,11,20,1,12625
2516,2000,11,21,2,13672
2517,2000,11,22,3,12038
2518,2000,11,23,4,7939
2519,2000,11,24,5,9539
2520,2000,11,25,6,8320
2521,2000,11,26,7,7793
2522,2000,11,27,1,11831
2523,2000,11,28,2,13446
2524,2000,11,29,3,12786
2525,2000,11,30,4,12473
2526,2000,12,1,5,12219
2527,2000,12,2,6,8622
2528,2000,12,3,7,7748
2529,2000,12,4,1,11176
2530,2000,12,5,2,12607
2531,2000,12,6,3,12363
2532,2000,12,7,4,12498
2533,2000,12,8,5,12263
2534,2000,12,9,6,8635
2535,2000,12,10,7,7807
2536,2000,12,11,1,11506
2537,2000,12,12,2,13189
2538,2000,12,13,3,12214
2539,2000,12,14,4,12313
2540,2000,12,15,5,12368
2541,2000,12,16,6,8981
2542,2000,12,17,7,7845
2543,2000,12,18,1,12276
2544,2000,12,19,2,13430
2545,2000,12,20,3,13391
2546,2000,12,21,4,13146
2547,2000,12,22,5,11937
2548,2000,12,23,6,8294
2549,2000,12,24,7,6801
2550,2000,12,25,1,6566
2551,2000,12,26,2,10070
2552,2000,12,27,3,12858
2553,2000,12,28,4,13532
2554,2000,12,29,5,13234
2555,2000,12,30,6,9177
2556,2000,12,31,7,7721
2557,2001,1,1,1,7437
2558,2001,1,2,2,10346
2559,2001,1,3,3,12113
2560,2001,1,4,4,12429
2561,2001,1,5,5,12427
2562,2001,1,6,6,9019
2563,2001,1,7,7,7747
2564,2001,1,8,1,11239
2565,2001,1,9,2,12105
2566,2001,1,10,3,12160
2567,2001,1,11,4,12155
2568,2001,1,12,5,12464
2569,2001,1,13,6,8647
2570,2001,1,14,7,7674
2571,2001,1,15,1,10720
2572,2001,1,16,2,12041
2573,2001,1,17,3,12046
2574,2001,1,18,4,12362
2575,2001,1,19,5,12044
2576,2001,1,20,6,8602
2577,2001,1,21,7,7668
2578,2001,1,22,1,11219
2579,2001,1,23,2,12176
2580,2001,1,24,3,12046
2581,2001,1,25,4,12316
2582,2001,1,26,5,11993
2583,2001,1,27,6,8640
2584,2001,1,28,7,7641
2585,2001,1,29,1,11269
2586,2001,1,30,2,12237
2587,2001,1,31,3,12216
2588,2001,2,1,4,12186
2589,2001,2,2,5,12188
2590,2001,2,3,6,8476
2591,2001,2,4,7,7608
2592,2001,2,5,1,11546
2593,2001,2,6,2,12247
2594,2001,2,7,3,12091
2595,2001,2,8,4,12147
2596,2001,2,9,5,12086
2597,2001,2,10,6,8637
2598,2001,2,11,7,7437
2599,2001,2,12,1,11413
2600,2001,2,13,2,12012
2601,2001,2,14,3,12890
2602,2001,2,15,4,12407
2603,2001,2,16,5,12119
2604,2001,2,17,6,8474
2605,2001,2,18,7,7422
2606,2001,2,19,1,10356
2607,2001,2,20,2,12113
2608,2001,2,21,3,12206
2609,2001,2,22,4,12234
2610,2001,2,23,5,12040
2611,2001,2,24,6,8491
2612,2001,2,25,7,7646
2613,2001,2,26,1,11073
2614,2001,2,27,2,12068
2615,2001,2,28,3,11921
2616,2001,3,1,4,12263
2617,2001,3,2,5,12128
2618,2001,3,3,6,8761
2619,2001,3,4,7,7675
2620,2001,3,5,1,11182
2621,2001,3,6,2,12052
2622,2001,3,7,3,12094
2623,2001,3,8,4,12194
2624,2001,3,9,5,12242
2625,2001,3,10,6,8679
2626,2001,3,11,7,7564
2627,2001,3,12,1,11366
2628,2001,3,13,2,12273
2629,2001,3,14,3,12367
2630,2001,3,15,4,12286
2631,2001,3,16,5,12248
2632,2001,3,17,6,8850
2633,2001,3,18,7,7399
2634,2001,3,19,1,11099
2635,2001,3,20,2,12574
2636,2001,3,21,3,12394
2637,2001,3,22,4,12262
2638,2001,3,23,5,12213
2639,2001,3,24,6,8683
2640,2001,3,25,7,7689
2641,2001,3,26,1,11042
2642,2001,3,27,2,12328
2643,2001,3,28,3,12175
2644,2001,3,29,4,12166
2645,2001,3,30,5,11855
2646,2001,3,31,6,8581
2647,2001,4,1,7,7037
2648,2001,4,2,1,11430
2649,2001,4,3,2,12578
2650,2001,4,4,3,12409
2651,2001,4,5,4,12233
2652,2001,4,6,5,12221
2653,2001,4,7,6,8626
2654,2001,4,8,7,7594
2655,2001,4,9,1,11349
2656,2001,4,10,2,12745
2657,2001,4,11,3,12631
2658,2001,4,12,4,12511
2659,2001,4,13,5,10741
2660,2001,4,14,6,8102
2661,2001,4,15,7,7080
2662,2001,4,16,1,11002
2663,2001,4,17,2,12636
2664,2001,4,18,3,12151
2665,2001,4,19,4,11942
2666,2001,4,20,5,12047
2667,2001,4,21,6,8671
2668,2001,4,22,7,7643
2669,2001,4,23,1,11462
2670,2001,4,24,2,12720
2671,2001,4,25,3,12444
2672,2001,4,26,4,12309
2673,2001,4,27,5,12154
2674,2001,4,28,6,8474
2675,2001,4,29,7,7481
2676,2001,4,30,1,11190
2677,2001,5,1,2,12745
2678,2001,5,2,3,12289
2679,2001,5,3,4,12302
2680,2001,5,4,5,12062
2681,2001,5,5,6,8632
2682,2001,5,6,7,7861
2683,2001,5,7,1,11432
2684,2001,5,8,2,12751
2685,2001,5,9,3,12225
2686,2001,5,10,4,12398
2687,2001,5,11,5,12117
2688,2001,5,12,6,8537
2689,2001,5,13,7,7370
2690,2001,5,14,1,11343
2691,2001,5,15,2,12829
2692,2001,5,16,3,12373
2693,2001,5,17,4,12426
2694,2001,5,18,5,12132
2695,2001,5,19,6,8658
2696,2001,5,20,7,7597
2697,2001,5,21,1,11398
2698,2001,5,22,2,12785
2699,2001,5,23,3,12662
2700,2001,5,24,4,12932
2701,2001,5,25,5,12504
2702,2001,5,26,6,8790
2703,2001,5,27,7,7409
2704,2001,5,28,1,7810
2705,2001,5,29,2,11754
2706,2001,5,30,3,13112
2707,2001,5,31,4,12782
2708,2001,6,1,5,12426
2709,2001,6,2,6,8753
2710,2001,6,3,7,7762
2711,2001,6,4,1,11239
2712,2001,6,5,2,12401
2713,2001,6,6,3,12507
2714,2001,6,7,4,12333
2715,2001,6,8,5,12231
2716,2001,6,9,6,8604
2717,2001,6,10,7,7559
2718,2001,6,11,1,11521
2719,2001,6,12,2,12894
2720,2001,6,13,3,12102
2721,2001,6,14,4,12429
2722,2001,6,15,5,12192
2723,2001,6,16,6,8631
2724,2001,6,17,7,7607
2725,2001,6,18,1,11559
2726,2001,6,19,2,12517
2727,2001,6,20,3,12452
2728,2001,6,21,4,12323
2729,2001,6,22,5,12068
2730,2001,6,23,6,8304
2731,2001,6,24,7,7501
2732,2001,6,25,1,11363
2733,2001,6,26,2,12638
2734,2001,6,27,3,12560
2735,2001,6,28,4,12830
2736,2001,6,29,5,12683
2737,2001,6,30,6,9096
2738,2001,7,1,7,7953
2739,2001,7,2,1,12154
2740,2001,7,3,2,13081
2741,2001,7,4,3,9450
2742,2001,7,5,4,12264
2743,2001,7,6,5,12901
2744,2001,7,7,6,9357
2745,2001,7,8,7,8121
2746,2001,7,9,1,11794
2747,2001,7,10,2,13317
2748,2001,7,11,3,12690
2749,2001,7,12,4,12949
2750,2001,7,13,5,11978
2751,2001,7,14,6,9112
2752,2001,7,15,7,7922
2753,2001,7,16,1,12160
2754,2001,7,17,2,13357
2755,2001,7,18,3,12970
2756,2001,7,19,4,13031
2757,2001,7,20,5,12697
2758,2001,7,21,6,9189
2759,2001,7,22,7,7961
2760,2001,7,23,1,11836
2761,2001,7,24,2,13239
2762,2001,7,25,3,12785
2763,2001,7,26,4,12784
2764,2001,7,27,5,12441
2765,2001,7,28,6,8952
2766,2001,7,29,7,7787
2767,2001,7,30,1,11912
2768,2001,7,31,2,12903
2769,2001,8,1,3,12654
2770,2001,8,2,4,12846
2771,2001,8,3,5,12619
2772,2001,8,4,6,8993
2773,2001,8,5,7,7948
2774,2001,8,6,1,11735
2775,2001,8,7,2,13198
2776,2001,8,8,3,12884
2777,2001,8,9,4,13080
2778,2001,8,10,5,12833
2779,2001,8,11,6,9100
2780,2001,8,12,7,8130
2781,2001,8,13,1,11446
2782,2001,8,14,2,13037
2783,2001,8,15,3,13005
2784,2001,8,16,4,13126
2785,2001,8,17,5,12871
2786,2001,8,18,6,9097
2787,2001,8,19,7,7809
2788,2001,8,20,1,12030
2789,2001,8,21,2,13236
2790,2001,8,22,3,12855
2791,2001,8,23,4,12918
2792,2001,8,24,5,12736
2793,2001,8,25,6,9048
2794,2001,8,26,7,7977
2795,2001,8,27,1,11844
2796,2001,8,28,2,13465
2797,2001,8,29,3,12873
2798,2001,8,30,4,13232
2799,2001,8,31,5,13177
2800,2001,9,1,6,9090
2801,2001,9,2,7,8056
2802,2001,9,3,1,7950
2803,2001,9,4,2,12219
2804,2001,9,5,3,13730
2805,2001,9,6,4,13658
2806,2001,9,7,5,13465
2807,2001,9,8,6,9200
2808,2001,9,9,7,8184
2809,2001,9,10,1,12227
2810,2001,9,11,2,13238
2811,2001,9,12,3,12818
2812,2001,9,13,4,12857
2813,2001,9,14,5,13211
2814,2001,9,15,6,9470
2815,2001,9,16,7,8175
2816,2001,9,17,1,12412
2817,2001,9,18,2,13233
2818,2001,9,19,3,13244
2819,2001,9,20,4,13435
2820,2001,9,21,5,13034
2821,2001,9,22,6,9397
2822,2001,9,23,7,8341
2823,2001,9,24,1,12292
2824,2001,9,25,2,13695
2825,2001,9,26,3,13131
2826,2001,9,27,4,12965
2827,2001,9,28,5,12925
2828,2001,9,29,6,9043
2829,2001,9,30,7,7869
2830,2001,10,1,1,12109
2831,2001,10,2,2,13189
2832,2001,10,3,3,12756
2833,2001,10,4,4,12960
2834,2001,10,5,5,12589
2835,2001,10,6,6,8725
2836,2001,10,7,7,7621
2837,2001,10,8,1,11298
2838,2001,10,9,2,12580
2839,2001,10,10,3,12515
2840,2001,10,11,4,12304
2841,2001,10,12,5,12460
2842,2001,10,13,6,8526
2843,2001,10,14,7,7611
2844,2001,10,15,1,11394
2845,2001,10,16,2,12477
2846,2001,10,17,3,12297
2847,2001,10,18,4,12316
2848,2001,10,19,5,12121
2849,2001,10,20,6,8563
2850,2001,10,21,7,7331
2851,2001,10,22,1,11446
2852,2001,10,23,2,12571
2853,2001,10,24,3,12364
2854,2001,10,25,4,12220
2855,2001,10,26,5,11996
2856,2001,10,27,6,8292
2857,2001,10,28,7,7522
2858,2001,10,29,1,11143
2859,2001,10,30,2,12177
2860,2001,10,31,3,10601
